21.4,1264.6,485.0882,1227.913,-8.833042166,-1.812384189,164.1356971
21.5,1211.511,473.419,1245.858,-8.405540918,-8.97772678,158.9601336
21.6,1134.611,462.617,1251.981,-5.900113775,-18.17565665,153.3674656
21.7,1058.941,461.0028,1253.199,-3.224710127,-26.81808682,147.9323047
21.8,1002.951,466.6417,1259.281,-1.653074957,-32.30786507,142.8868552
21.9,982.5411,473.1313,1276.775,-2.601430206,-33.47159717,141.9924437
22,1004.401,477.3964,1301.682,-6.735244915,-30.78071208,146.0790391
22.1,1060.377,479.7466,1324.176,-11.11070694,-24.79111538,152.0706913
22.2,1136.21,482.2719,1336.792,-12.72581054,-14.6445167,156.3009661
22.3,1215.083,490.0162,1330.295,-12.49747725,-5.241486723,160.6393386
22.4,1264.744,498.8289,1313.729,-11.43656999,-0.034065292,164.9950461
22.5,1266.859,499.8221,1301.427,-9.602821992,-1.012226733,166.3438714
22.6,1224.519,488.3142,1298.497,-5.977270076,-6.396845769,161.923339
22.7,1161.029,475.3304,1308.595,-3.697814069,-13.98538314,156.401528
22.8,1103.293,469.374,1337.177,-3.95358766,-21.59416415,152.2652698
22.9,1068.616,470.3681,1376.059,-7.429493373,-27.36027629,152.1823295
23,1057.302,474.8937,1417.097,-11.84906405,-30.86647214,153.0796073
23.1,1073.543,476.0291,1449.18,-15.2490129,-28.93079385,155.4742824
23.2,1116.413,470.1412,1465.326,-15.70367267,-22.5109127,157.6282148
23.3,1179.662,466.2862,1474.11,-16.04921004,-14.85964247,161.1678278
23.4,1241.16,467.6187,1476.79,-16.03654064,-8.16809268,165.7383793
23.5,1277.111,468.2668,1470.76,-14.00690859,-4.332154388,169.1369663
23.6,1268.099,463.1862,1465.115,-10.79646161,-5.466844755,169.8360224
23.7,1220.169,452.5996,1465.119,-6.580809142,-11.18727685,166.2071843
23.8,1156.45,444.0411,1480.669,-3.895657183,-19.05317261,160.7472832
23.9,1108.874,441.4954,1516.268,-4.199929468,-24.54884184,157.1257699
24,1093.843,441.8539,1561.66,-8.117776119,-26.64556965,157.5089968
24.1,1116.682,443.4911,1598.24,-13.47193533,-26.18964321,161.087371
24.2,1164.277,441.506,1618.59,-16.30395851,-21.31610581,163.5323786
24.3,1222.221,437.5841,1622.008,-17.29835583,-14.91973931,166.5422955
24.4,1271.461,437.1444,1620.283,-18.15252684,-10.25171284,169.4490763
24.5,1303.957,439.8511,1623.44,-19.65108761,-8.323049955,171.8269188
24.6,1304.352,438.4904,1635.347,-20.53257557,-9.100169991,173.2302196
24.7,1275.738,431.8412,1655.301,-20.97934076,-12.99629458,173.7380992
24.8,1232.151,423.471,1682.955,-20.8277632,-17.5729351,172.8717915
24.9,1195.312,419.0367,1710.167,-20.92829085,-21.8762078,172.2902156
25,1183.093,416.9945,1739.396,-21.42458955,-22.10745163,172.4589989
25.1,1203.347,416.1295,1762.53,-22.45522742,-19.43795474,173.2758031
25.2,1247.08,416.5304,1779.933,-22.84648237,-14.43482387,175.2006093
25.3,1302.966,417.5349,1788.414,-22.48292921,-7.657006435,176.5938055
25.4,1350.872,419.401,1791.287,-23.14587522,-3.37868109,178.2338408
25.5,1374.239,419.5973,1795.641,-25.29919154,-3.736084739,-179.9028031
25.6,1366.969,416.8167,1806.113,-26.76759829,-7.332465179,-179.6526031
25.7,1341.452,415.2193,1821.449,-28.67784998,-13.56872578,-179.0993847
25.8,1318.154,420.6659,1841.503,-30.76936468,-17.21344896,-179.9914706
25.9,1319.498,434.276,1855.193,-34.8627105,-19.07354007,-178.2677095
26,1342.279,450.0863,1865.883,-39.90388506,-19.90573604,-175.5368826
26.1,1371.279,457.2058,1876.562,-42.2896787,-17.63373715,-174.3776696
